Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
1/21/2023 17:52,General ,TWITTER,N/A ,4079,51,Text
1/21/2023 17:54,General ,TWITTER,Community Engagement ,25422,1593,Photo
1/21/2023 17:59,General ,TWITTER,N/A ,1805,46,Video
1/21/2023 18:44,General ,TWITTER,Community Engagement ,15100,106,Photo
1/21/2023 18:45,General ,INSTAGRAM,N/A ,4827,0,Photo
1/21/2023 19:18,General ,INSTAGRAM,N/A ,4888,0,Photo
1/22/2023 9:00,General ,TWITTER,Community Engagement ,25169,288,Photo
1/22/2023 9:00,General ,FBPAGE,Community Engagement ,40101,2520,Photo
1/22/2023 9:57,General ,FBPAGE,N/A ,34648,5415,Photo
1/22/2023 9:58,DOTA2,TWITTER,N/A ,911,56,Photo
1/22/2023 9:58,DOTA2,TWITTER,N/A ,3735,254,Photo
1/22/2023 9:58,General ,FBPAGE,N/A ,0,0,Photo
1/22/2023 9:58,General ,FBPAGE,N/A ,0,0,Photo
1/22/2023 11:04,General ,TWITTER,Community Engagement ,38750,2215,Video
